County_State,pct_hesitant_02-24-22,pct_somewhat_hesitant_02-24-22,pct_highly_hesitant_02-24-22,null_pct,uninsured_pct,socio_wgt,hh_wgt,minority_wgt,housing_wgt,overall_wgt,FIPS,Dose1_Pop_Pct_030121,Series_Complete_Pop_Pct_030121,Booster_Doses_Vax_Pct_030121,Dose1_Pop_Pct_090121,Series_Complete_Pop_Pct_090121,Booster_Doses_Vax_Pct_090121,Dose1_Pop_Pct_030122,Series_Complete_Pop_Pct_030122,Booster_Doses_Vax_Pct_030122,SVI_CTGY,Metro_status,Census2019,Census2019_65PlusPop,Census2019_18to64Pop,state,candidate_won,pct_trump,pct_biden,hesitant_x_nzip,somewhat_hesitant_x_nzip,highly_hesitant_x_nzip,Census2019_Pct_65Plus
bladen_nc,0.222,0.081,0.142,0.0,0.1390550062170643,0.8051100331576766,0.8513246136538576,0.5340918586061933,0.7969941589200071,0.8455819083427083,37017,17.6,10.3,0.0,37.4,28.2,0.0,79.1,62.3,19.9,4.0,0.0,32722.0,7459.0,18618.0,NC,1.0,0.565,0.435,3.774,1.377,2.4139999999999997,0.22795061426563168
blaine_id,0.161,0.047,0.115,0.0,0.140902064199327,0.3812949395289624,0.4547028416840956,0.5834724242975357,0.4816166772756206,0.4550415749749931,16013,24.8,10.4,0.0,71.7,64.7,0.0,93.2,81.7,48.6,2.0,0.0,23021.0,4683.0,13480.0,ID,0.0,0.329,0.671,1.449,0.423,1.0350000000000001,0.2034229616437166
blaine_mt,0.1,0.051,0.049,0.0,0.1763044447747881,0.7340558495614687,0.8568602051434517,0.3062706555671176,0.857197249888509,0.7763625538873198,30005,44.1,28.8,0.0,76.6,66.2,0.0,95.0,84.6,41.3,4.0,0.0,6681.0,1058.0,3650.0,MT,0.0,0.49,0.51,0.8,0.408,0.392,0.15835952701691364
blaine_ne,0.361,0.069,0.292,0.0,0.0666666666666666,0.2681,0.4204,0.2239,0.3222,0.2412,31009,0.0,0.0,0.0,0.0,20.2,0.0,0.0,26.2,57.4,1.0,0.0,465.0,125.0,254.0,NE,1.0,0.883,0.117,1.444,0.276,1.168,0.26881720430107525
blaine_ok,0.385,0.082,0.304,0.0,0.1060826240398588,0.5212510795100685,0.7419795827278388,0.4771526676354577,0.5372598193896616,0.5998065497197426,40011,18.0,11.3,0.0,43.7,36.1,0.0,53.1,46.0,38.6,3.0,0.0,9429.0,1908.0,5111.0,OK,1.0,0.804,0.196,4.235,0.902,3.344,0.20235443843461662
blair_pa,0.249,0.081,0.168,0.0,0.0524054844075515,0.4827162392403223,0.6612897740669563,0.1079874057266517,0.6120842993491707,0.4703754525928199,42013,14.3,6.8,0.0,49.4,43.2,0.0,60.0,51.8,41.5,2.0,1.0,121829.0,25935.0,71274.0,PA,1.0,0.712,0.288,4.731,1.5390000000000001,3.192,0.21288034868545255
blanco_tx,0.212,0.055,0.158,0.0,0.1784732689068179,0.4222443301711145,0.6377502438159413,0.490808750775778,0.6923109052220942,0.5722609894494193,48031,0.0,0.0,0.0,0.0,0.0,0.0,66.3,56.4,37.8,2.0,0.0,11931.0,3004.0,6807.0,TX,1.0,0.731,0.269,2.12,0.55,1.58,0.25178107451177606
bland_va,0.201,0.066,0.135,0.0,0.0749185667752443,0.5441103148751358,0.5811684039087948,0.0807532030401737,0.7819968512486428,0.5341193268186754,51021,2.9,1.5,0.0,8.4,6.9,0.0,45.2,38.6,11.5,2.0,0.0,6280.0,1484.0,3857.0,VA,1.0,0.834,0.166,1.206,0.396,0.81,0.23630573248407644
bleckley_ga,0.269,0.113,0.156,0.0,0.1013698630136986,0.757485542074364,0.6344336281800391,0.3395048532289628,0.6473209628180039,0.6653188727984345,13023,1.7,0.8,0.0,10.0,6.8,0.0,42.0,36.1,33.2,3.0,0.0,12873.0,2206.0,8096.0,GA,1.0,0.758,0.242,1.3450000000000002,0.5650000000000001,0.78,0.17136642585255962
bledsoe_tn,0.358,0.098,0.26,0.0,0.1192302424325434,0.8020012943432406,0.5715383235173264,0.3059112450349267,0.7193328448157787,0.7099037255170524,47007,10.6,4.9,0.0,32.3,26.3,0.0,42.2,36.5,38.7,4.0,0.0,15064.0,2839.0,10037.0,TN,1.0,0.821,0.179,3.222,0.882,2.34,0.18846255974508763
blount_al,0.31,0.13,0.18,0.0,0.1093416601613322,0.6239889738919248,0.6254698794344696,0.3548101188307745,0.5019961609853413,0.5642340116228641,01009,7.0,4.2,0.0,27.4,20.4,0.0,38.0,31.3,32.1,2.0,1.0,57826.0,10814.0,33757.0,AL,1.0,0.896,0.104,5.27,2.21,3.06,0.18700930377338915
blount_tn,0.215,0.061,0.154,0.0714285714285714,0.0873661670235546,0.4813442491726689,0.5444579342028422,0.1982389674907533,0.4130615082733113,0.3955194650574265,47009,13.4,6.9,0.0,48.4,42.1,0.0,57.8,51.7,46.1,1.0,1.0,133088.0,27372.0,79194.0,TN,1.0,0.711,0.289,2.795,0.7929999999999999,2.002,0.20566842991103632
blue earth_mn,0.159,0.036,0.123,0.0,0.0367298935496517,0.3905377823346702,0.3535993591869967,0.2494600569946624,0.6402321793673291,0.3896547646331534,27013,16.0,7.9,0.0,55.2,50.6,0.0,63.9,60.1,53.2,2.0,1.0,67653.0,9627.0,44550.0,MN,0.0,0.492,0.508,2.544,0.576,1.968,0.14229967628929982
boise_id,0.322,0.043,0.279,0.0,0.1010749685885802,0.4801,0.5125,0.0761,0.571,0.402,16015,12.8,5.0,0.0,30.3,26.1,0.0,39.4,33.4,43.2,1.0,1.0,7831.0,2058.0,4493.0,ID,1.0,0.723,0.277,2.898,0.38699999999999996,2.511,0.2628016856084791
bolivar_ms,0.183,0.091,0.092,0.0,0.1432866961217476,0.8478410162002945,0.8949875951153659,0.4699417617820324,0.7117387364997545,0.8291998864752086,28011,16.8,8.4,0.0,54.5,46.5,0.0,66.9,58.1,36.4,4.0,0.0,30628.0,4997.0,18148.0,MS,0.0,0.353,0.647,3.294,1.638,1.656,0.163151364764268
bollinger_mo,0.423,0.086,0.337,0.0,0.107564530575686,0.6979468447194854,0.751154075401026,0.1009048693103167,0.6550268382053579,0.6158088347854409,29017,14.2,6.6,0.0,31.3,26.7,0.0,37.0,32.7,33.9,2.0,1.0,12133.0,2556.0,7005.0,MO,1.0,0.864,0.136,5.499,1.1179999999999999,4.381,0.21066512816286162
bon homme_sd,0.242,0.051,0.191,0.0,0.0360166451427751,0.4307192423590185,0.4048052087817477,0.2491940163581575,0.7519842875591908,0.4715136461472234,46009,20.3,5.9,0.0,44.3,43.5,0.0,66.3,57.0,47.7,1.0,0.0,6901.0,1434.0,4129.0,SD,1.0,0.745,0.255,1.452,0.306,1.146,0.20779597159831908
bond_il,0.329,0.116,0.213,0.0,0.0569052178075634,0.5051509394447103,0.4345164672091909,0.1726579404021062,0.5584911381043561,0.4472417484442317,17005,17.1,5.3,0.0,51.3,41.8,0.0,58.2,54.2,45.0,2.0,1.0,16426.0,3194.0,10098.0,IL,1.0,0.691,0.309,3.29,1.1600000000000001,2.13,0.19444782661633994
bonner_id,0.308,0.035,0.273,0.0,0.114911849406476,0.4670703846784201,0.6411919903537731,0.1241037063051672,0.584839280279085,0.4494772400552551,16017,15.3,6.9,0.0,38.0,34.0,0.0,48.8,42.7,47.2,1.0,0.0,45739.0,11614.0,25112.0,ID,1.0,0.672,0.328,5.544,0.6300000000000001,4.914000000000001,0.2539189750541114
bonneville_id,0.235,0.082,0.152,0.0,0.0859097662749005,0.4170848937249214,0.6597200565851402,0.3825463980355347,0.4979024226625266,0.4698918850147245,16019,12.9,7.4,0.0,42.3,37.4,0.0,59.0,52.8,36.9,2.0,1.0,119062.0,16112.0,66833.0,ID,1.0,0.7,0.3,2.82,0.984,1.8239999999999998,0.13532445280610103
boone_ar,0.349,0.088,0.261,0.0,0.0668043338339412,0.5764492598154902,0.7938819137524136,0.0656926249731817,0.5322529741471786,0.5108220499892727,05009,12.3,6.9,0.0,36.8,29.2,0.0,43.7,36.8,39.8,2.0,0.0,37432.0,7841.0,21049.0,AR,1.0,0.798,0.202,3.141,0.7919999999999999,2.349,0.20947317802949347
boone_ia,0.175,0.044,0.13,0.0,0.0307208606386605,0.2843226826773741,0.5650160498503731,0.1608402060684116,0.5434575097541573,0.3433899124966855,19015,19.3,6.4,0.0,59.0,55.0,0.0,68.7,64.1,52.9,1.0,0.0,26234.0,4987.0,15711.0,IA,1.0,0.567,0.433,2.625,0.6599999999999999,1.9500000000000002,0.19009682091941754
boone_il,0.195,0.046,0.149,0.0,0.0626982054247658,0.5516881878894153,0.6003616050442114,0.5520827593926053,0.4562444259970899,0.5354149628772898,17007,14.5,3.7,0.0,59.1,45.0,0.0,66.3,60.4,47.9,2.0,1.0,53544.0,8642.0,31765.0,IL,1.0,0.556,0.444,2.9250000000000003,0.69,2.235,0.16139997011803375
boone_in,0.175,0.043,0.133,0.0,0.0529531568228105,0.16593763623078,0.4205263755227686,0.2331811601187792,0.362341530759783,0.2137209542762084,18011,18.8,11.7,0.0,64.4,60.7,0.0,76.8,70.1,48.1,1.0,1.0,67843.0,9342.0,40879.0,IN,1.0,0.58,0.42,2.0999999999999996,0.516,1.596,0.13770027858437864
boone_ky,0.208,0.065,0.143,0.0454545454545454,0.0459893876602502,0.2903201138696309,0.4508040040280413,0.3070128765637708,0.2678499856694682,0.2600912637979782,21015,11.3,6.5,0.0,62.1,55.5,0.0,70.2,61.4,42.5,1.0,1.0,133581.0,18803.0,80262.0,KY,1.0,0.669,0.331,1.8719999999999999,0.585,1.287,0.14076103637493356
boone_mo,0.14,0.042,0.098,0.0,0.0694048664419454,0.3977029685862391,0.3238339432909384,0.3689902688156814,0.5789536266039713,0.3954764988811149,29019,19.5,10.5,0.0,59.2,51.8,0.0,71.7,61.0,40.9,2.0,1.0,180463.0,23084.0,120649.0,MO,0.0,0.451,0.549,1.6800000000000002,0.504,1.1760000000000002,0.1279154175648194
boone_ne,0.24,0.059,0.181,0.0,0.0547713156408808,0.1932628834933182,0.528811782420478,0.1054825334086203,0.5620971390927912,0.2740241671372105,31011,15.2,7.3,0.0,0.0,42.8,0.0,0.0,48.7,55.2,1.0,0.0,5192.0,1216.0,2773.0,NE,1.0,0.822,0.178,1.44,0.354,1.0859999999999999,0.23420647149460708
boone_wv,0.326,0.097,0.23,0.0,0.0532497699084016,0.8258133628434939,0.7786547661831091,0.0624182407853793,0.5951534031643073,0.6601599815926721,54005,14.1,7.6,0.0,37.0,30.0,0.0,52.9,47.3,41.3,3.0,1.0,21457.0,4486.0,12523.0,WV,1.0,0.756,0.244,9.780000000000001,2.91,6.9,0.20906930139348465
borden_tx,0.282,0.07,0.212,0.0,0.0466165413533834,0.1407,0.9246,0.0904,0.1225,0.1834,48033,0.0,0.0,0.0,0.0,0.0,0.0,39.1,34.3,22.3,1.0,0.0,654.0,174.0,350.0,TX,1.0,0.954,0.046,1.9739999999999998,0.49000000000000005,1.484,0.26605504587155965
bosque_tx,0.302,0.067,0.235,0.0,0.1755876834786447,0.5731042379428319,0.7954596457344664,0.4796349464738991,0.5010747985873524,0.6080508884229114,48035,0.0,0.0,0.0,0.0,0.0,0.0,52.8,46.0,38.9,3.0,0.0,18685.0,4741.0,10014.0,TX,1.0,0.818,0.182,3.322,0.7370000000000001,2.585,0.2537329408616537
bossier parish_la,0.252,0.096,0.156,0.0,0.0824381000705615,0.5256562692755944,0.5615480865132283,0.384023135470265,0.4992875256677581,0.4954687428150098,22015,13.2,8.0,0.0,42.9,35.1,0.0,58.2,49.8,30.2,3.0,1.0,127039.0,18875.0,76810.0,LA,1.0,0.697,0.303,3.7800000000000002,1.44,2.34,0.14857642141389651
botetourt_va,0.183,0.056,0.127,0.0,0.0489434711937872,0.3023196255493348,0.5152256426464391,0.1723344982240684,0.3656804196014689,0.2788208476310878,51023,7.8,3.9,0.0,20.2,17.0,0.0,56.8,49.2,25.7,1.0,1.0,33419.0,7773.0,19344.0,VA,1.0,0.715,0.285,2.1959999999999997,0.672,1.524,0.23259223794847242
bottineau_nd,0.277,0.06,0.217,0.0,0.0371831840947032,0.3486129002883594,0.6068866444073455,0.071639535589619,0.3693295492487479,0.2887927606617089,38009,23.5,11.1,0.0,45.6,41.1,0.0,57.6,49.8,48.2,1.0,0.0,6282.0,1541.0,3398.0,ND,1.0,0.742,0.258,3.878,0.84,3.038,0.24530404329831265
boulder_co,0.077,0.019,0.058,0.0,0.0500389371709809,0.2915712023798399,0.2406283655733109,0.4222740366943899,0.4324411967728873,0.2790576625237517,08013,0.5,0.2,0.0,71.7,66.6,0.0,84.9,77.8,61.2,1.0,1.0,326196.0,48358.0,216604.0,CO,0.0,0.228,0.772,1.771,0.437,1.334,0.1482482924376755
boundary_id,0.394,0.045,0.349,0.0,0.1904060957658671,0.5064485409992208,0.6228252229630271,0.2653775218633648,0.6913294311195775,0.5506772014893064,16021,12.6,4.1,0.0,29.5,26.6,0.0,38.5,34.7,40.7,2.0,0.0,12245.0,2825.0,6604.0,ID,1.0,0.782,0.218,1.9700000000000002,0.22499999999999998,1.7449999999999999,0.23070641077991016
bourbon_ks,0.277,0.083,0.194,0.0,0.1050197252074547,0.4909282614610257,0.8691537069786424,0.1123342606448102,0.5832238130866549,0.5340225955652292,20011,11.4,2.8,0.0,34.0,30.5,0.0,40.8,36.4,47.3,3.0,0.0,14534.0,2940.0,7884.0,KS,1.0,0.75,0.25,3.3240000000000003,0.996,2.3280000000000003,0.20228429888537222
bourbon_ky,0.224,0.071,0.153,0.0,0.0774920571882446,0.6472928117553615,0.7478692017474187,0.4534730291898332,0.5218863333995234,0.6235869737887212,21017,14.4,8.0,0.0,53.2,45.9,0.0,66.1,57.3,41.6,3.0,1.0,19788.0,3897.0,11434.0,KY,1.0,0.642,0.358,1.792,0.568,1.224,0.19693753790175864
bowie_tx,0.317,0.058,0.259,0.0,0.1369941827015278,0.584426543288798,0.6511932557693537,0.4684406891261267,0.6173458106927486,0.6186537141213322,48037,0.0,0.0,0.0,0.0,0.0,0.0,46.8,38.9,32.2,4.0,1.0,93245.0,15832.0,55432.0,TX,1.0,0.709,0.291,3.17,0.5800000000000001,2.59,0.1697892648399378
bowman_nd,0.293,0.074,0.219,0.0,0.0528951486697965,0.2644628169014085,0.4977201564945227,0.2202435993740219,0.588906510172144,0.3771121752738654,38011,20.9,10.3,0.0,38.3,30.8,0.0,46.2,38.3,53.1,1.0,0.0,3024.0,671.0,1615.0,ND,1.0,0.842,0.158,1.4649999999999999,0.37,1.095,0.2218915343915344
box butte_ne,0.309,0.039,0.271,0.0,0.0745784110379655,0.4485391649382271,0.6262555595635314,0.2727379475155559,0.727419911624132,0.5431103165298945,31013,0.6,0.3,0.0,0.0,25.2,0.0,0.0,33.4,56.5,2.0,0.0,10783.0,2084.0,5961.0,NE,1.0,0.77,0.23,0.618,0.078,0.542,0.19326717982008718
box elder_ut,0.295,0.097,0.199,0.0,0.0739797362313918,0.4193258429086243,0.5345829342842588,0.3159543933133337,0.3833208656440445,0.3867735891775627,49003,5.5,2.3,0.0,45.2,35.9,0.0,57.9,51.4,39.9,1.0,1.0,56046.0,7399.0,31185.0,UT,1.0,0.797,0.203,6.194999999999999,2.037,4.179,0.13201655782749885
boyd_ky,0.272,0.084,0.188,0.0,0.0600736104468611,0.6488284814206401,0.7981802977688133,0.0836644257761327,0.5903129234160238,0.5759500571832568,21019,19.3,6.3,0.0,45.1,35.5,0.0,55.9,48.5,39.1,3.0,1.0,46718.0,9334.0,27430.0,KY,1.0,0.657,0.343,1.088,0.336,0.752,0.19979451175135923
boyd_ne,0.347,0.078,0.269,0.0,0.1287952987267385,0.2769,0.7317,0.1425,0.5838,0.3828,31015,7.9,4.1,0.0,0.0,29.5,0.0,35.1,34.5,61.1,1.0,0.0,1919.0,595.0,969.0,NE,1.0,0.874,0.126,1.7349999999999999,0.39,1.3450000000000002,0.31005732152162585
boyle_ky,0.163,0.066,0.097,0.0,0.045231170394143,0.5489512987664226,0.6026884264366663,0.2553236586099689,0.4842427138702236,0.4871490823387824,21021,15.4,7.9,0.0,56.1,49.3,0.0,64.4,55.8,46.7,2.0,0.0,30060.0,5892.0,18201.0,KY,1.0,0.613,0.387,0.8150000000000001,0.33,0.485,0.19600798403193612
bracken_ky,0.241,0.061,0.18,0.0,0.0539369130748856,0.6825377437996629,0.5166015049361907,0.1133870334697808,0.6141658319287262,0.5404755718757525,21023,12.8,6.2,0.0,41.1,37.8,0.0,51.2,46.7,44.2,2.0,1.0,8303.0,1428.0,4920.0,KY,1.0,0.8,0.2,1.446,0.366,1.08,0.17198602914609176
bradford_fl,0.28,0.064,0.217,0.0,0.1075651432595722,0.7586030431076022,0.7800691315467586,0.3614042180955558,0.8239064123948256,0.7883757996960599,12007,9.9,6.2,0.0,42.6,32.5,0.0,52.4,43.9,30.3,4.0,0.0,28201.0,5064.0,17666.0,FL,1.0,0.758,0.242,2.5200000000000005,0.5760000000000001,1.953,0.17956810042197086
bradford_pa,0.336,0.079,0.257,0.0,0.0669287485319065,0.5135936594675714,0.744306580321023,0.1105086144460394,0.5241621525512201,0.4768234275088086,42015,13.3,7.0,0.0,40.1,35.0,0.0,52.5,42.3,44.1,2.0,0.0,60323.0,13213.0,33971.0,PA,1.0,0.716,0.284,8.064,1.896,6.168,0.21903751471246458
bradley_ar,0.357,0.157,0.199,0.0,0.1138107416879795,0.7840743332115455,0.8632708896602119,0.6257891578370478,0.793307343807088,0.8545845085860431,05011,14.4,8.1,0.0,55.0,44.7,0.0,66.5,56.0,37.1,4.0,0.0,10763.0,2070.0,6110.0,AR,1.0,0.639,0.361,2.142,0.942,1.194,0.19232555978816315
bradley_tn,0.309,0.068,0.241,0.0,0.1172566160084929,0.6211158602484769,0.6747550111422478,0.343366105569211,0.5100903612383676,0.5724165813862295,47011,9.3,5.0,0.0,37.6,31.7,0.0,46.6,41.3,40.1,3.0,1.0,108110.0,18724.0,65744.0,TN,1.0,0.768,0.232,2.163,0.47600000000000003,1.6869999999999998,0.17319396910554066
branch_mi,0.302,0.069,0.234,0.0,0.1055433186490455,0.5488159553964758,0.6505247040198238,0.2690122476138032,0.5991245135829663,0.5492634820117475,26023,14.7,7.5,0.0,38.6,37.1,0.0,47.2,44.7,49.2,3.0,0.0,43517.0,8129.0,25392.0,MI,1.0,0.685,0.315,3.9259999999999997,0.897,3.0420000000000003,0.18680056070041592
brantley_ga,0.445,0.084,0.36,0.0,0.1902375949571682,0.7773887559937503,0.7573727115995905,0.1564881364150638,0.4756160228435968,0.611750945530952,13025,2.5,1.1,0.0,12.4,8.3,0.0,30.5,25.8,26.1,3.0,1.0,19109.0,3283.0,11400.0,GA,1.0,0.902,0.098,2.67,0.504,2.16,0.17180386205452927
braxton_wv,0.31,0.075,0.235,0.0,0.0478224338327965,0.8649669093964429,0.6546988517014424,0.0740918358773281,0.7202482215375998,0.7027809200392102,54007,6.3,3.9,0.0,16.0,12.0,0.0,48.8,44.4,47.1,3.0,0.0,13957.0,3306.0,7973.0,WV,1.0,0.727,0.273,4.34,1.05,3.29,0.23687038761911586
brazoria_tx,0.227,0.05,0.177,0.0196078431372549,0.1298788979629886,0.3978527515614451,0.3786831284834138,0.7067063003002834,0.575118220390453,0.501540725256286,48039,0.0,0.0,0.0,0.0,0.0,0.0,64.6,57.3,37.1,3.0,1.0,374264.0,45752.0,230792.0,TX,1.0,0.583,0.417,3.632,0.8,2.832,0.12224526003035291
brazos_tx,0.19,0.044,0.146,0.0476190476190476,0.1314800078148453,0.5294956494184134,0.285883302915795,0.6315442344072392,0.5696951428830108,0.4917991713404842,48041,0.0,0.0,0.0,0.0,0.0,0.0,59.1,51.0,35.5,3.0,1.0,229211.0,21693.0,160232.0,TX,1.0,0.559,0.441,1.71,0.39599999999999996,1.3139999999999998,0.09464205470069063
breathitt_ky,0.279,0.106,0.174,0.0,0.039493748093931,0.9299676883196096,0.7067563205245502,0.0255762351326623,0.7964220494053065,0.7640527981091796,21025,14.5,6.3,0.0,45.7,37.2,0.0,58.8,52.0,39.1,4.0,0.0,12630.0,2239.0,7764.0,KY,1.0,0.753,0.247,2.511,0.954,1.5659999999999998,0.1772763262074426
breckinridge_ky,0.231,0.075,0.156,0.0,0.0774900398406374,0.7451864442231075,0.7651669820717131,0.1418856523904382,0.659283251992032,0.6526172111553785,21027,9.2,5.6,0.0,39.5,34.3,0.0,56.6,48.3,40.8,3.0,0.0,20477.0,4047.0,11825.0,KY,1.0,0.755,0.245,3.927,1.275,2.652,0.1976363725155052
bremer_ia,0.226,0.088,0.138,0.0,0.0311112904527479,0.2421054434670325,0.441398700669841,0.109733750302639,0.3264321846501493,0.1963791542248406,19017,19.1,6.7,0.0,54.9,51.3,0.0,63.3,59.3,56.5,1.0,1.0,25062.0,4977.0,14462.0,IA,1.0,0.57,0.43,2.486,0.968,1.5180000000000002,0.1985875029925784
brevard_fl,0.206,0.056,0.15,0.0176991150442477,0.1067842332283879,0.4639214700558938,0.5719984684678437,0.4156846541656842,0.4111256809891679,0.448372574062773,12009,15.0,7.0,0.0,62.0,52.1,0.0,74.8,63.9,41.0,2.0,1.0,601942.0,145752.0,347035.0,FL,1.0,0.576,0.424,5.768,1.568,4.2,0.24213628555575123
brewster_tx,0.253,0.098,0.156,0.0,0.1666666666666666,0.5159350477430555,0.6961224609375,0.6410263671875001,0.8035270182291667,0.7186324435763889,48043,0.0,0.0,0.0,0.0,0.0,0.0,69.2,58.9,39.2,3.0,0.0,9203.0,2231.0,5292.0,TX,1.0,0.51,0.49,1.518,0.5880000000000001,0.9359999999999999,0.24242094969031838
briscoe_tx,0.331,0.071,0.261,0.0,0.2186287192755498,0.6473,0.6102,0.7224,0.3323,0.6105,48045,0.0,0.0,0.0,0.0,0.0,0.0,48.0,44.0,67.3,2.0,0.0,1546.0,404.0,840.0,TX,1.0,0.881,0.119,1.324,0.284,1.044,0.2613195342820181
bristol bay borough_ak,0.231,0.056,0.175,0.0,0.1943820224719101,0.3144,0.3951,0.3138,0.9286,0.5293,02060,40.2,20.9,0.0,99.9,87.4,0.0,95.0,95.0,35.0,2.0,0.0,836.0,136.0,551.0,AK,1.0,0.528,0.428,0.6930000000000001,0.168,0.5249999999999999,0.16267942583732056
bristol city_va,0.243,0.076,0.167,0.0,0.1140533159175918,0.6744975538799501,0.8645225909873537,0.1958393872825506,0.5139178709256071,0.598902285816066,51520,21.2,13.9,0.0,63.4,53.5,0.0,79.3,67.7,37.0,4.0,1.0,16762.0,3624.0,9767.0,VA,1.0,0.685,0.315,0.486,0.152,0.334,0.2162033170266078
bristol_ma,0.165,0.049,0.116,0.0079365079365079,0.0286792925452447,0.464202851826339,0.5080945634767984,0.4549251176854743,0.4153444832306027,0.4435203089970567,25005,13.4,5.7,0.0,60.2,53.5,0.0,79.5,64.6,44.5,3.0,1.0,565217.0,97814.0,351427.0,MA,0.0,0.426,0.5451,5.94,1.764,4.176,0.1730556582693019
bristol_ri,0.04,0.013,0.027,0.0,0.0248466257668711,0.2830603026584867,0.3574878118609407,0.2835728200408998,0.2835625398773006,0.2281426605316973,44001,14.8,5.1,0.0,72.1,66.9,0.0,88.0,78.0,60.0,1.0,1.0,48479.0,9795.0,29646.0,RI,0.0,0.416,0.584,0.12,0.039,0.081,0.20204624682852368
broadwater_mt,0.289,0.056,0.233,0.0,0.0649640041138155,0.3532937778539595,0.5662529825162839,0.1441695920466232,0.2542375214261227,0.2694763798423037,30007,12.4,4.5,0.0,33.9,27.7,0.0,41.6,33.3,44.4,1.0,0.0,6237.0,1499.0,3514.0,MT,1.0,0.774,0.226,1.4449999999999998,0.28,1.165,0.24033990700657368
bronx_ny,0.059,0.02,0.039,0.0206489675516224,0.0957094071119713,0.8345598138519542,0.7245453490258378,0.9288457094770346,0.8593703426628778,0.9035523101041008,36005,10.4,5.6,0.0,58.9,50.2,0.0,86.0,73.2,32.6,4.0,1.0,1418207.0,188766.0,880778.0,NY,0.0,0.166,0.834,1.5339999999999998,0.52,1.014,0.13310186735786808
brooke_wv,0.269,0.092,0.178,0.0,0.053838046724047,0.442611562445108,0.6513912392411734,0.0752917662041103,0.5413913665905499,0.4200773142455647,54009,9.1,5.8,0.0,24.1,19.0,0.0,56.1,49.7,43.8,2.0,1.0,21939.0,5393.0,12723.0,WV,1.0,0.708,0.292,2.152,0.736,1.424,0.2458179497698163
brookings_sd,0.145,0.038,0.108,0.0,0.0601945150267239,0.3746666053330997,0.1854740471392272,0.2949853354361985,0.5487560150705336,0.2981202517596892,46011,1.4,0.5,0.0,0.0,37.1,0.0,60.9,51.3,46.2,1.0,0.0,35077.0,4377.0,23459.0,SD,1.0,0.549,0.451,1.45,0.38,1.08,0.12478262109074323
brooks_ga,0.244,0.085,0.16,0.0,0.206887722442709,0.8030371207271796,0.6713796120855204,0.5473049417488157,0.6922839585200359,0.7693665343745999,13027,11.6,6.4,0.0,32.2,26.1,0.0,55.6,47.6,33.5,4.0,1.0,15457.0,3085.0,9037.0,GA,1.0,0.6,0.4,1.952,0.68,1.28,0.19958594811412306
brooks_tx,0.135,0.049,0.086,0.0,0.2023676880222841,0.9225055710306408,0.9493003342618384,0.8862307520891365,0.8750210027855154,0.9757399442896936,48047,0.0,0.0,0.0,0.0,0.0,0.0,70.9,61.3,38.2,4.0,0.0,7093.0,1308.0,3835.0,TX,0.0,0.408,0.592,0.27,0.098,0.172,0.18440716199069504
broome_ny,0.175,0.054,0.12,0.0,0.041126120101645,0.5190115662390304,0.5709161356364646,0.3289395114247795,0.5085891122519316,0.4806411775599016,36007,14.6,7.9,0.0,57.8,54.3,0.0,68.2,63.1,54.6,3.0,1.0,190488.0,36980.0,116703.0,NY,0.0,0.493,0.507,5.074999999999999,1.566,3.48,0.1941329637562471
broomfield_co,0.083,0.021,0.062,0.1666666666666666,0.0465063520871143,0.1379236751361161,0.2144142029643073,0.4129687749546279,0.2536102707199032,0.1506100665456745,08014,0.5,0.2,0.0,72.7,68.3,0.0,84.8,80.0,59.6,1.0,1.0,70465.0,10075.0,44819.0,CO,0.0,0.376,0.624,0.498,0.126,0.372,0.1429787837933726
broward_fl,0.108,0.039,0.068,0.002770083102493,0.1452598563445217,0.507756005208598,0.4133220741051913,0.7853612288917954,0.5315096683290111,0.5661635475664314,12011,13.7,7.9,0.0,69.4,56.8,0.0,84.3,70.4,37.2,3.0,1.0,1952778.0,334596.0,1207957.0,FL,0.0,0.354,0.646,5.724,2.067,3.604,0.17134359358821125
brown_il,0.342,0.069,0.273,0.0,0.0423970037453183,0.5484134831460674,0.2903970037453183,0.3831089887640449,0.7066827715355806,0.5421591760299626,17009,17.2,9.4,0.0,35.3,28.4,0.0,58.8,52.0,47.7,2.0,0.0,6578.0,925.0,4604.0,IL,1.0,0.765,0.235,1.7100000000000002,0.34500000000000003,1.3650000000000002,0.1406202493159015
brown_in,0.198,0.044,0.154,0.0,0.1114806438738858,0.3674040840760941,0.512147904749235,0.1323567314088067,0.4493502993215378,0.3125380803512039,18013,18.3,9.2,0.0,46.9,43.6,0.0,56.7,50.3,49.3,1.0,1.0,15092.0,3833.0,8653.0,IN,1.0,0.643,0.357,1.782,0.39599999999999996,1.386,0.2539756162205142
brown_ks,0.353,0.101,0.252,0.0,0.0791597682119205,0.4616577607615894,0.8323197123344371,0.2175232305463576,0.4401745550496688,0.4718323985927153,20013,20.6,10.6,0.0,54.5,48.9,0.0,67.2,59.9,47.3,2.0,0.0,9564.0,1983.0,5162.0,KS,1.0,0.729,0.271,3.883,1.111,2.7720000000000002,0.20734002509410288
